"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2003","2003","PC","Percentage","0","Units",,,86.4,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2004","2004","PC","Percentage","0","Units",,,90.8,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2005","2005","PC","Percentage","0","Units",,,91.4,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2006","2006","PC","Percentage","0","Units",,,90.6,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2007","2007","PC","Percentage","0","Units",,,89.7,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2008","2008","PC","Percentage","0","Units",,,90.2,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2009","2009","PC","Percentage","0","Units",,,87.3,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2010","2010","PC","Percentage","0","Units",,,88.2,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2011","2011","PC","Percentage","0","Units",,,88.9,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2012","2012","PC","Percentage","0","Units",,,88.1,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2013","2013","PC","Percentage","0","Units",,,86.2,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2014","2014","PC","Percentage","0","Units",,,84.4,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2015","2015","PC","Percentage","0","Units",,,83.5,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2016","2016","PC","Percentage","0","Units",,,84,,
"LUX","Luxembourg","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2017","2017","PC","Percentage","0","Units",,,85,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1990","1990","_1000","Per thousand","0","Units",,,5.9,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1991","1991","_1000","Per thousand","0","Units",,,6,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1992","1992","_1000","Per thousand","0","Units",,,6.1,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1993","1993","_1000","Per thousand","0","Units",,,6.4,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1994","1994","_1000","Per thousand","0","Units",,,6.3,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1995","1995","_1000","Per thousand","0","Units",,,6.4,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1996","1996","_1000","Per thousand","0","Units",,,6.4,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1997","1997","_1000","Per thousand","0","Units",,,6.2,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1998","1998","_1000","Per thousand","0","Units",,,6.3,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1999","1999","_1000","Per thousand","0","Units",,,6.1,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2000","2000","_1000","Per thousand","0","Units",,,6.4,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2001","2001","_1000","Per thousand","0","Units",,,6.4,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2002","2002","_1000","Per thousand","0","Units",,,6,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2003","2003","_1000","Per thousand","0","Units",,,5.9,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2004","2004","_1000","Per thousand","0","Units",,,5.7,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2005","2005","_1000","Per thousand","0","Units",,,5.7,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2006","2006","_1000","Per thousand","0","Units",,,5.8,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2007","2007","_1000","Per thousand","0","Units",,,5.7,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2008","2008","_1000","Per thousand","0","Units",,,5.8,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2009","2009","_1000","Per thousand","0","Units",,,5.6,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2010","2010","_1000","Per thousand","0","Units",,,5.5,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2011","2011","_1000","Per thousand","0","Units",,,5.2,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,5.3,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,5.3,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,5.1,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,5.1,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,5,,
"JPN","Japan","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,4.9,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","1990","1990","YR","Years","0","Units",,,28.3,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","1991","1991","YR","Years","0","Units",,,28.4,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","1992","1992","YR","Years","0","Units",,,28.6,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","1993","1993","YR","Years","0","Units",,,28.7,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","1994","1994","YR","Years","0","Units",,,28.8,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","1995","1995","YR","Years","0","Units",,,28.9,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","1996","1996","YR","Years","0","Units",,,29,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","1997","1997","YR","Years","0","Units",,,29.1,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","1998","1998","YR","Years","0","Units",,,29.3,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","1999","1999","YR","Years","0","Units",,,29.4,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2000","2000","YR","Years","0","Units",,,29.5,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2001","2001","YR","Years","0","Units",,,29.5,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2002","2002","YR","Years","0","Units",,,29.7,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2003","2003","YR","Years","0","Units",,,29.9,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2004","2004","YR","Years","0","Units",,,30,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2005","2005","YR","Years","0","Units",,,30.1,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2006","2006","YR","Years","0","Units",,,30.2,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2007","2007","YR","Years","0","Units",,,30.2,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2008","2008","YR","Years","0","Units",,,30.3,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2009","2009","YR","Years","0","Units",,,30.3,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2010","2010","YR","Years","0","Units",,,30.4,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2011","2011","YR","Years","0","Units",,,30.5,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2012","2012","YR","Years","0","Units",,,30.5,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2013","2013","YR","Years","0","Units",,,30.6,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2014","2014","YR","Years","0","Units",,,30.7,,
"AUS","Australia","TOTAL","Total","FAM2","Mean age of women at childbirth","2015","2015","YR","Years","0","Units",,,30.8,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2004","2004","PC","Percentage","0","Units",,,86.8,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2005","2005","PC","Percentage","0","Units",,,89.6,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2006","2006","PC","Percentage","0","Units",,,89.4,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2007","2007","PC","Percentage","0","Units",,,88.7,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2008","2008","PC","Percentage","0","Units",,,88.6,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2009","2009","PC","Percentage","0","Units",,,87.8,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2010","2010","PC","Percentage","0","Units",,,88,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2011","2011","PC","Percentage","0","Units",,,87.4,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2012","2012","PC","Percentage","0","Units",,,86.9,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2013","2013","PC","Percentage","0","Units",,,87.3,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2014","2014","PC","Percentage","0","Units",,,86.6,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2015","2015","PC","Percentage","0","Units",,,87.4,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2016","2016","PC","Percentage","0","Units",,,87.1,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2017","2017","PC","Percentage","0","Units",,,85.4,,
"ITA","Italy","TOTAL","Total","FAM5A","Proportion (%) of children (aged 0-17) living with two parents","2018","2018","PC","Percentage","0","Units",,,85.1,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2005","2005","PC","Percentage","0","Units",,,0.3,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2006","2006","PC","Percentage","0","Units",,,0.3,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2007","2007","PC","Percentage","0","Units",,,0.3,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2008","2008","PC","Percentage","0","Units",,,0.5,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2009","2009","PC","Percentage","0","Units",,,0.4,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2010","2010","PC","Percentage","0","Units",,,0.6,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2011","2011","PC","Percentage","0","Units",,,0.8,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2012","2012","PC","Percentage","0","Units",,,0.6,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2013","2013","PC","Percentage","0","Units",,,0.5,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2014","2014","PC","Percentage","0","Units",,,0.5,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2015","2015","PC","Percentage","0","Units",,,0.8,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2016","2016","PC","Percentage","0","Units",,,0.3,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2017","2017","PC","Percentage","0","Units",,,0.4,,
"NLD","Netherlands","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2018","2018","PC","Percentage","0","Units",,,0.2,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1990","1990","_1000","Per thousand","0","Units",,,6.5,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1991","1991","_1000","Per thousand","0","Units",,,5.7,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1992","1992","_1000","Per thousand","0","Units",,,5.6,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1993","1993","_1000","Per thousand","0","Units",,,5.5,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1994","1994","_1000","Per thousand","0","Units",,,5.4,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1995","1995","_1000","Per thousand","0","Units",,,5.3,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1996","1996","_1000","Per thousand","0","Units",,,5.2,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1997","1997","_1000","Per thousand","0","Units",,,5.2,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1998","1998","_1000","Per thousand","0","Units",,,5.1,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1999","1999","_1000","Per thousand","0","Units",,,5.2,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2000","2000","_1000","Per thousand","0","Units",,,5.1,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2001","2001","_1000","Per thousand","0","Units",,,4.7,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2002","2002","_1000","Per thousand","0","Units",,,4.6,,
